phi_composition_average,AtomicNumber_min_value,AtomicWeight_min_value,k_condition,Number_min_value,BCCvolume_padiff_composition_average,ThermalExpansionCoefficient_min_value,ElectronAffinity_difference,ShearModulus_composition_average,CovalentRadius_max_value,phi_max_value,BulkModulus_min_value,NUnfilled_composition_average,ICSDVolume_max_value,BCCfermi_max_value,HeatFusion_max_value,NpValence_composition_average,valence_composition_average,NValance_composition_average,IsBoron_arithmetic_average,CovalentRadius_arithmetic_average,n_ws^third_difference,ThermalConductivity_composition_average,GSenergy_pa_composition_average,IonizationEnergy_min_value
2.05,52.0,127.6,300,52.0,-3.3266666665,18.8,80.15,10.8,146.0,4.1,46.0,3.0,33.9,8.30350334,17.38,3.0,5.0,22.0,0.0,142.0,0.0,18.825,-3.3851660583350003,715.5
4.625,14.0,28.0855,300,14.0,-5.0075,2.6,13.599999999999996,0.0,120.0,4.7,100.0,4.0,22.2,9.91441468,50.21,2.0,4.0,9.0,0.0,115.5,0.1299999999999999,103.95,-5.020478775,762.1
1.7100000000000002,51.0,121.76,300,51.0,-5.379999999799999,11.0,89.15,16.0,148.0,4.4,31.0,2.4,35.3,8.46315729,19.79,3.6,5.6,18.4,0.0,141.66666666666669,0.10000000000000007,7.843999999999999,-3.5029928520020004,703.3
4.4529411764705875,26.0,55.845,300,26.0,-3.177058823529412,5.2,77.0,34.23529411764706,204.0,4.93,22.0,4.352941176470589,34.4,8.38916182,19.79,2.117647058823529,5.176470588235294,12.705882352941178,0.0,158.33333333333334,0.5800000000000001,36.69411764705883,-5.136873833529412,527.8
1.7600000000000002,51.0,121.76,300,51.0,-5.665999999799999,11.0,89.15,17.6,139.0,4.4,42.0,2.4,33.9,8.38916182,19.79,3.6,5.6,15.6,0.0,138.5,0.0,11.13,-3.5317264400019996,833.7
3.4219230769230773,25.0,54.938044999999995,300,25.0,-2.0733687002692305,11.0,0.0,16.792307692307695,187.0,4.45,31.0,1.4615384615384617,41.1,8.38916182,19.79,1.2692307692307692,4.0,15.230769230769232,0.0,155.0,0.6900000000000001,29.37384615384615,-2.8826541580900003,603.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.2666666666666666,8.0,15.9994,300,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
1.275,8.0,15.9994,373,8.0,-1.3624999999999998,22.3,0.0,3.7,176.0,2.55,17.0,1.0,44.1,3.0735335,8.54,2.0,2.0,4.0,0.0,121.0,0.0,100.1337,-3.352560735,589.8
1.5666666666666669,8.0,15.9994,298,8.0,-3.126666666666667,2.6,7.5,0.0,111.0,4.7,100.0,2.6666666666666665,20.0,9.91441468,50.21,3.333333333333333,2.6666666666666665,5.333333333333333,0.0,88.5,0.0,49.5116,-4.979500605,786.4
6.24,6.0,12.0107,298,6.0,0.96,1.0,0.0,0.0,76.0,6.24,33.0,4.0,5.6,8.67608379,117.4,2.0,4.0,4.0,0.0,76.0,0.0,0.0,-9.209713655,1086.4
1.6928571428571428,8.0,15.9994,298,8.0,-0.8899999999999999,23.1,0.0,9.857142857142858,141.0,4.2,45.0,2.5714285714285707,23.4,7.76407342,10.71,2.5714285714285707,2.2857142857142856,4.571428571428571,0.3333333333333333,109.33333333333334,0.22,90.1528,-4.00861231,577.6
5.53,7.0,14.0067,298,7.0,-3.674375,23.1,52.0,13.0,121.0,6.86,76.0,4.0,22.6,7.76407342,10.71,2.0,4.0,4.0,0.5,96.0,0.26,118.51298999999999,-5.978432165,577.6
4.8,5.0,10.811,373,5.0,-0.6583333333333333,4.7,7.0,14.666666666666664,160.0,5.3,110.0,6.0,17.6,10.25960696,50.2,0.6666666666666666,3.333333333333333,3.333333333333333,0.5,122.0,0.23,25.3,-7.0435411427800005,658.0
5.4879999999999995,5.0,10.811,298,5.0,-0.6579999999999999,1.0,95.3,0.0,84.0,6.24,33.0,4.8,7.7,10.25960696,117.4,1.2000000000000002,3.2,3.2,0.5,80.0,0.020000000000000014,21.6,-7.184101254335999,800.6
4.683333333333334,5.0,10.811,373,5.0,-0.8566666666666667,4.7,23.0,11.0,175.0,5.3,320.0,6.0,23.2,10.25960696,50.2,0.6666666666666666,3.333333333333333,3.333333333333333,0.5,129.5,0.3400000000000001,25.566666666666666,-7.300451621113334,660.0
5.934285714285715,7.0,14.0067,298,7.0,-6.949285714285715,2.6,140.6,0.0,111.0,6.86,100.0,3.4285714285714284,22.6,9.91441468,50.21,2.5714285714285707,4.571428571428571,4.571428571428571,0.0,91.0,0.1499999999999999,63.44341714285714,-7.017216979285713,786.4
1.3583333333333334,8.0,15.9994,298,8.0,-2.229166666666667,2.6,91.1,5.5,175.0,4.7,100.0,3.333333333333333,23.2,9.91441468,50.21,3.0,2.6666666666666665,5.333333333333333,0.0,117.33333333333334,0.09000000000000008,28.62826666666667,-5.49967403,660.0
1.2666666666666666,8.0,15.9994,373,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
5.02,6.0,12.0107,298,6.0,0.5549999999999999,1.0,102.3,22.0,160.0,6.24,33.0,6.0,17.6,8.67608379,117.4,1.0,4.0,4.0,0.0,118.0,0.25,10.95,-8.4924703875,658.0
5.52,6.0,12.0107,298,6.0,0.48,1.0,62.3,80.5,162.0,6.24,33.0,5.0,15.8,8.67608379,117.4,1.0,5.0,12.0,0.0,119.0,0.040000000000000036,87.0,-11.0842571375,770.0
5.33,7.0,14.0067,373,7.0,-3.819375,8.6,27.0,22.0,160.0,6.86,110.0,5.5,22.6,6.27497729,14.15,1.5,4.5,4.5,0.0,115.5,0.1299999999999999,10.96299,-7.993334165,658.0
2.525,4.0,9.012182000000001,298,4.0,-0.9325,11.3,0.0,66.0,96.0,5.05,130.0,1.0,17.3,8.09610906,7.895,2.0,2.0,4.0,0.0,81.0,0.0,100.1337,-4.2559153,899.4
2.6,8.0,15.9994,298,8.0,-0.455,13.9,0.0,74.0,196.0,3.9,100.0,14.0,21.1,14.86914267,9.14,1.3333333333333333,4.666666666666667,6.0,0.0,131.0,0.0,18.48913333333333,-9.113823938333333,584.0
4.7,14.0,28.0855,298,14.0,-5.83,2.6,0.0,0.0,111.0,4.7,100.0,4.0,20.0,9.91441468,50.21,2.0,4.0,4.0,0.0,111.0,0.0,148.0,-5.424918005,786.4
4.8450000000000015,6.0,12.0107,773,6.0,0.25749999999999995,1.0,72.3,16.5,175.0,6.24,33.0,6.0,23.2,8.67608379,117.4,1.0,4.0,4.0,0.0,125.5,0.3600000000000001,11.35,-8.877836105,660.0
1.6476190476190478,8.0,15.9994,373,8.0,-1.528333333333333,2.6,96.1,7.428571428571429,121.0,4.7,76.0,3.0476190476190474,20.0,9.91441468,50.21,2.952380952380953,2.4761904761904763,4.9523809523809526,0.3333333333333333,99.33333333333334,0.1100000000000001,81.97505714285712,-4.5314604521428565,577.6
5.4700000000000015,6.0,12.0107,298,6.0,-2.435,1.0,11.299999999999995,0.0,111.0,6.24,33.0,4.0,20.0,9.91441468,117.4,2.0,4.0,4.0,0.0,93.5,0.27,74.0,-7.31731583,786.4
1.5666666666666669,8.0,15.9994,298,8.0,-3.126666666666667,2.6,7.5,0.0,111.0,4.7,100.0,2.6666666666666665,20.0,9.91441468,50.21,3.333333333333333,2.6666666666666665,5.333333333333333,0.0,88.5,0.0,49.5116,-4.979500605,786.4
1.5666666666666669,8.0,15.9994,298,8.0,-3.126666666666667,2.6,7.5,0.0,111.0,4.7,100.0,2.6666666666666665,20.0,9.91441468,50.21,3.333333333333333,2.6666666666666665,5.333333333333333,0.0,88.5,0.0,49.5116,-4.979500605,786.4
1.6800000000000002,8.0,15.9994,298,8.0,-0.889,23.1,96.1,10.4,121.0,4.2,76.0,3.2,17.3,7.76407342,10.71,2.8,2.4,4.8,0.5,93.5,0.0,94.96044,-4.352244391,577.6
1.15,8.0,15.9994,298,8.0,-1.3316666666666668,5.7,91.1,11.0,175.0,3.45,0.0,4.0,23.2,4.22805065,21.0,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,120.5,0.0,7.744933333333332,-6.019847455000002,660.0
1.1,8.0,15.9994,298,8.0,-0.99,11.0,0.0,10.333333333333334,206.0,3.3,54.0,4.0,32.8,7.42513365,13.81,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,136.0,0.0,18.178266666666666,-5.64204229,587.0
1.725,8.0,15.9994,298,8.0,-0.8925,24.8,0.0,8.5,141.0,3.45,45.0,1.0,23.4,4.086455399999999,8.48,2.0,2.0,4.0,0.0,103.5,0.0,78.1337,-3.1495321075,737.7
1.275,8.0,15.9994,773,8.0,-1.3624999999999998,22.3,0.0,3.7,176.0,2.55,17.0,1.0,44.1,3.0735335,8.54,2.0,2.0,4.0,0.0,121.0,0.0,100.1337,-3.352560735,589.8
1.5666666666666669,8.0,15.9994,373,8.0,-3.126666666666667,2.6,7.5,0.0,111.0,4.7,100.0,2.6666666666666665,20.0,9.91441468,50.21,3.333333333333333,2.6666666666666665,5.333333333333333,0.0,88.5,0.0,49.5116,-4.979500605,786.4
6.24,6.0,12.0107,373,6.0,0.96,1.0,0.0,0.0,76.0,6.24,33.0,4.0,5.6,8.67608379,117.4,2.0,4.0,4.0,0.0,76.0,0.0,0.0,-9.209713655,1086.4
1.6928571428571428,8.0,15.9994,373,8.0,-0.8899999999999999,23.1,0.0,9.857142857142858,141.0,4.2,45.0,2.5714285714285707,23.4,7.76407342,10.71,2.5714285714285707,2.2857142857142856,4.571428571428571,0.3333333333333333,109.33333333333334,0.22,90.1528,-4.00861231,577.6
5.53,7.0,14.0067,373,7.0,-3.674375,23.1,52.0,13.0,121.0,6.86,76.0,4.0,22.6,7.76407342,10.71,2.0,4.0,4.0,0.5,96.0,0.26,118.51298999999999,-5.978432165,577.6
4.8,5.0,10.811,773,5.0,-0.6583333333333333,4.7,7.0,14.666666666666664,160.0,5.3,110.0,6.0,17.6,10.25960696,50.2,0.6666666666666666,3.333333333333333,3.333333333333333,0.5,122.0,0.23,25.3,-7.0435411427800005,658.0
5.4879999999999995,5.0,10.811,373,5.0,-0.6579999999999999,1.0,95.3,0.0,84.0,6.24,33.0,4.8,7.7,10.25960696,117.4,1.2000000000000002,3.2,3.2,0.5,80.0,0.020000000000000014,21.6,-7.184101254335999,800.6
4.683333333333334,5.0,10.811,773,5.0,-0.8566666666666667,4.7,23.0,11.0,175.0,5.3,320.0,6.0,23.2,10.25960696,50.2,0.6666666666666666,3.333333333333333,3.333333333333333,0.5,129.5,0.3400000000000001,25.566666666666666,-7.300451621113334,660.0
5.934285714285715,7.0,14.0067,373,7.0,-6.949285714285715,2.6,140.6,0.0,111.0,6.86,100.0,3.4285714285714284,22.6,9.91441468,50.21,2.5714285714285707,4.571428571428571,4.571428571428571,0.0,91.0,0.1499999999999999,63.44341714285714,-7.017216979285713,786.4
1.3583333333333334,8.0,15.9994,373,8.0,-2.229166666666667,2.6,91.1,5.5,175.0,4.7,100.0,3.333333333333333,23.2,9.91441468,50.21,3.0,2.6666666666666665,5.333333333333333,0.0,117.33333333333334,0.09000000000000008,28.62826666666667,-5.49967403,660.0
1.2666666666666666,8.0,15.9994,773,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
5.02,6.0,12.0107,373,6.0,0.5549999999999999,1.0,102.3,22.0,160.0,6.24,33.0,6.0,17.6,8.67608379,117.4,1.0,4.0,4.0,0.0,118.0,0.25,10.95,-8.4924703875,658.0
5.52,6.0,12.0107,1273,6.0,0.48,1.0,62.3,80.5,162.0,6.24,33.0,5.0,15.8,8.67608379,117.4,1.0,5.0,12.0,0.0,119.0,0.040000000000000036,87.0,-11.0842571375,770.0
5.33,7.0,14.0067,773,7.0,-3.819375,8.6,27.0,22.0,160.0,6.86,110.0,5.5,22.6,6.27497729,14.15,1.5,4.5,4.5,0.0,115.5,0.1299999999999999,10.96299,-7.993334165,658.0
2.525,4.0,9.012182000000001,373,4.0,-0.9325,11.3,0.0,66.0,96.0,5.05,130.0,1.0,17.3,8.09610906,7.895,2.0,2.0,4.0,0.0,81.0,0.0,100.1337,-4.2559153,899.4
2.6,8.0,15.9994,373,8.0,-0.455,13.9,0.0,74.0,196.0,3.9,100.0,14.0,21.1,14.86914267,9.14,1.3333333333333333,4.666666666666667,6.0,0.0,131.0,0.0,18.48913333333333,-9.113823938333333,584.0
4.7,14.0,28.0855,373,14.0,-5.83,2.6,0.0,0.0,111.0,4.7,100.0,4.0,20.0,9.91441468,50.21,2.0,4.0,4.0,0.0,111.0,0.0,148.0,-5.424918005,786.4
4.8450000000000015,6.0,12.0107,1273,6.0,0.25749999999999995,1.0,72.3,16.5,175.0,6.24,33.0,6.0,23.2,8.67608379,117.4,1.0,4.0,4.0,0.0,125.5,0.3600000000000001,11.35,-8.877836105,660.0
1.6476190476190478,8.0,15.9994,773,8.0,-1.528333333333333,2.6,96.1,7.428571428571429,121.0,4.7,76.0,3.0476190476190474,20.0,9.91441468,50.21,2.952380952380953,2.4761904761904763,4.9523809523809526,0.3333333333333333,99.33333333333334,0.1100000000000001,81.97505714285712,-4.5314604521428565,577.6
5.4700000000000015,6.0,12.0107,373,6.0,-2.435,1.0,11.299999999999995,0.0,111.0,6.24,33.0,4.0,20.0,9.91441468,117.4,2.0,4.0,4.0,0.0,93.5,0.27,74.0,-7.31731583,786.4
1.5666666666666669,8.0,15.9994,373,8.0,-3.126666666666667,2.6,7.5,0.0,111.0,4.7,100.0,2.6666666666666665,20.0,9.91441468,50.21,3.333333333333333,2.6666666666666665,5.333333333333333,0.0,88.5,0.0,49.5116,-4.979500605,786.4
1.5666666666666669,8.0,15.9994,373,8.0,-3.126666666666667,2.6,7.5,0.0,111.0,4.7,100.0,2.6666666666666665,20.0,9.91441468,50.21,3.333333333333333,2.6666666666666665,5.333333333333333,0.0,88.5,0.0,49.5116,-4.979500605,786.4
1.6800000000000002,8.0,15.9994,373,8.0,-0.889,23.1,96.1,10.4,121.0,4.2,76.0,3.2,17.3,7.76407342,10.71,2.8,2.4,4.8,0.5,93.5,0.0,94.96044,-4.352244391,577.6
1.15,8.0,15.9994,373,8.0,-1.3316666666666668,5.7,91.1,11.0,175.0,3.45,0.0,4.0,23.2,4.22805065,21.0,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,120.5,0.0,7.744933333333332,-6.019847455000002,660.0
1.1,8.0,15.9994,373,8.0,-0.99,11.0,0.0,10.333333333333334,206.0,3.3,54.0,4.0,32.8,7.42513365,13.81,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,136.0,0.0,18.178266666666666,-5.64204229,587.0
1.725,8.0,15.9994,373,8.0,-0.8925,24.8,0.0,8.5,141.0,3.45,45.0,1.0,23.4,4.086455399999999,8.48,2.0,2.0,4.0,0.0,103.5,0.0,78.1337,-3.1495321075,737.7
1.275,8.0,15.9994,1273,8.0,-1.3624999999999998,22.3,0.0,3.7,176.0,2.55,17.0,1.0,44.1,3.0735335,8.54,2.0,2.0,4.0,0.0,121.0,0.0,100.1337,-3.352560735,589.8
1.5666666666666669,8.0,15.9994,773,8.0,-3.126666666666667,2.6,7.5,0.0,111.0,4.7,100.0,2.6666666666666665,20.0,9.91441468,50.21,3.333333333333333,2.6666666666666665,5.333333333333333,0.0,88.5,0.0,49.5116,-4.979500605,786.4
6.24,6.0,12.0107,773,6.0,0.96,1.0,0.0,0.0,76.0,6.24,33.0,4.0,5.6,8.67608379,117.4,2.0,4.0,4.0,0.0,76.0,0.0,0.0,-9.209713655,1086.4
1.6928571428571428,8.0,15.9994,773,8.0,-0.8899999999999999,23.1,0.0,9.857142857142858,141.0,4.2,45.0,2.5714285714285707,23.4,7.76407342,10.71,2.5714285714285707,2.2857142857142856,4.571428571428571,0.3333333333333333,109.33333333333334,0.22,90.1528,-4.00861231,577.6
5.53,7.0,14.0067,773,7.0,-3.674375,23.1,52.0,13.0,121.0,6.86,76.0,4.0,22.6,7.76407342,10.71,2.0,4.0,4.0,0.5,96.0,0.26,118.51298999999999,-5.978432165,577.6
5.4879999999999995,5.0,10.811,773,5.0,-0.6579999999999999,1.0,95.3,0.0,84.0,6.24,33.0,4.8,7.7,10.25960696,117.4,1.2000000000000002,3.2,3.2,0.5,80.0,0.020000000000000014,21.6,-7.184101254335999,800.6
5.934285714285715,7.0,14.0067,773,7.0,-6.949285714285715,2.6,140.6,0.0,111.0,6.86,100.0,3.4285714285714284,22.6,9.91441468,50.21,2.5714285714285707,4.571428571428571,4.571428571428571,0.0,91.0,0.1499999999999999,63.44341714285714,-7.017216979285713,786.4
1.3583333333333334,8.0,15.9994,773,8.0,-2.229166666666667,2.6,91.1,5.5,175.0,4.7,100.0,3.333333333333333,23.2,9.91441468,50.21,3.0,2.6666666666666665,5.333333333333333,0.0,117.33333333333334,0.09000000000000008,28.62826666666667,-5.49967403,660.0
1.2666666666666666,8.0,15.9994,1273,8.0,-1.1333333333333333,8.6,121.1,14.666666666666664,160.0,3.8,110.0,4.0,17.6,3.0735335,14.15,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,113.0,0.0,7.478266666666666,-5.762936976666667,658.0
5.02,6.0,12.0107,773,6.0,0.5549999999999999,1.0,102.3,22.0,160.0,6.24,33.0,6.0,17.6,8.67608379,117.4,1.0,4.0,4.0,0.0,118.0,0.25,10.95,-8.4924703875,658.0
5.52,6.0,12.0107,1773,6.0,0.48,1.0,62.3,80.5,162.0,6.24,33.0,5.0,15.8,8.67608379,117.4,1.0,5.0,12.0,0.0,119.0,0.040000000000000036,87.0,-11.0842571375,770.0
2.525,4.0,9.012182000000001,773,4.0,-0.9325,11.3,0.0,66.0,96.0,5.05,130.0,1.0,17.3,8.09610906,7.895,2.0,2.0,4.0,0.0,81.0,0.0,100.1337,-4.2559153,899.4
2.6,8.0,15.9994,773,8.0,-0.455,13.9,0.0,74.0,196.0,3.9,100.0,14.0,21.1,14.86914267,9.14,1.3333333333333333,4.666666666666667,6.0,0.0,131.0,0.0,18.48913333333333,-9.113823938333333,584.0
4.7,14.0,28.0855,773,14.0,-5.83,2.6,0.0,0.0,111.0,4.7,100.0,4.0,20.0,9.91441468,50.21,2.0,4.0,4.0,0.0,111.0,0.0,148.0,-5.424918005,786.4
1.6476190476190478,8.0,15.9994,1273,8.0,-1.528333333333333,2.6,96.1,7.428571428571429,121.0,4.7,76.0,3.0476190476190474,20.0,9.91441468,50.21,2.952380952380953,2.4761904761904763,4.9523809523809526,0.3333333333333333,99.33333333333334,0.1100000000000001,81.97505714285712,-4.5314604521428565,577.6
5.4700000000000015,6.0,12.0107,773,6.0,-2.435,1.0,11.299999999999995,0.0,111.0,6.24,33.0,4.0,20.0,9.91441468,117.4,2.0,4.0,4.0,0.0,93.5,0.27,74.0,-7.31731583,786.4
1.5666666666666669,8.0,15.9994,773,8.0,-3.126666666666667,2.6,7.5,0.0,111.0,4.7,100.0,2.6666666666666665,20.0,9.91441468,50.21,3.333333333333333,2.6666666666666665,5.333333333333333,0.0,88.5,0.0,49.5116,-4.979500605,786.4
1.5666666666666669,8.0,15.9994,773,8.0,-3.126666666666667,2.6,7.5,0.0,111.0,4.7,100.0,2.6666666666666665,20.0,9.91441468,50.21,3.333333333333333,2.6666666666666665,5.333333333333333,0.0,88.5,0.0,49.5116,-4.979500605,786.4
1.6800000000000002,8.0,15.9994,773,8.0,-0.889,23.1,96.1,10.4,121.0,4.2,76.0,3.2,17.3,7.76407342,10.71,2.8,2.4,4.8,0.5,93.5,0.0,94.96044,-4.352244391,577.6
1.15,8.0,15.9994,773,8.0,-1.3316666666666668,5.7,91.1,11.0,175.0,3.45,0.0,4.0,23.2,4.22805065,21.0,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,120.5,0.0,7.744933333333332,-6.019847455000002,660.0
1.1,8.0,15.9994,773,8.0,-0.99,11.0,0.0,10.333333333333334,206.0,3.3,54.0,4.0,32.8,7.42513365,13.81,2.6666666666666665,2.6666666666666665,5.333333333333333,0.0,136.0,0.0,18.178266666666666,-5.64204229,587.0
1.725,8.0,15.9994,773,8.0,-0.8925,24.8,0.0,8.5,141.0,3.45,45.0,1.0,23.4,4.086455399999999,8.48,2.0,2.0,4.0,0.0,103.5,0.0,78.1337,-3.1495321075,737.7
1.5666666666666669,8.0,15.9994,1273,8.0,-3.126666666666667,2.6,7.5,0.0,111.0,4.7,100.0,2.6666666666666665,20.0,9.91441468,50.21,3.333333333333333,2.6666666666666665,5.333333333333333,0.0,88.5,0.0,49.5116,-4.979500605,786.4
1.6928571428571428,8.0,15.9994,1273,8.0,-0.8899999999999999,23.1,0.0,9.857142857142858,141.0,4.2,45.0,2.5714285714285707,23.4,7.76407342,10.71,2.5714285714285707,2.2857142857142856,4.571428571428571,0.3333333333333333,109.33333333333334,0.22,90.1528,-4.00861231,577.6
5.4879999999999995,5.0,10.811,1273,5.0,-0.6579999999999999,1.0,95.3,0.0,84.0,6.24,33.0,4.8,7.7,10.25960696,117.4,1.2000000000000002,3.2,3.2,0.5,80.0,0.020000000000000014,21.6,-7.184101254335999,800.6
